Date,FY,Quantity,Value,April,August,December,February,January,July,June,March,May,November,October,September,t,t_square,log_Quantity
2022-09-21,FY 23,4.07,236060.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.4036429994545037
2022-09-21,FY 23,10.07,535724.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,2.309560706730471
2022-09-22,FY 23,6.03,355770.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.7967470107390942
2022-09-22,FY 23,1.27,75311.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,0.23901690047049992
2022-09-22,FY 23,3.0,184500.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.0986122886681098
2022-09-22,FY 23,32.03,1832116.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,3.466672963621067
2022-09-23,FY 23,5.14,295550.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.6370530794670737
2022-09-23,FY 23,2.01,123615.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,0.6981347220709843
2022-09-23,FY 23,10.07,594130.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,2.309560706730471
2022-09-23,FY 23,3.0,177000.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.0986122886681098
2022-09-23,FY 23,3.03,178770.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.1085626195212777
2022-09-24,FY 23,3.92,224224.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.366091653802371
2022-09-24,FY 23,3.15,179550.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.1474024528375417
2022-09-24,FY 23,3.47,204730.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.244154593958768
2022-09-24,FY 23,5.3,304750.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.667706820558076
2022-09-24,FY 23,5.0,283000.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.6094379124341003
2022-09-24,FY 23,4.9,277340.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.589235205116581
2022-09-26,FY 23,3.84,234240.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.3454723665996355
2022-09-27,FY 23,2.54,156210.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,0.9321640810304452
2022-09-27,FY 23,20.27,1165525.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,3.0091419604639085
2022-09-27,FY 23,2.69,158710.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,0.9895411936137477
2022-09-27,FY 23,5.08,307340.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.6253112615903906
2022-09-27,FY 23,0.25,14500.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,-1.3862943611198906
2022-09-28,FY 23,2.8,168000.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.0296194171811581
2022-09-28,FY 23,5.06,298540.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.6213664832993742
2022-09-28,FY 23,4.88,263520.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.5851452198650557
2022-09-29,FY 23,1.98,121176.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,0.6830968447064438
2022-09-29,FY 23,0.5,29650.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,-0.6931471805599453
2022-09-29,FY 23,3.11,188155.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.1346227261911428
2022-09-29,FY 23,4.99,269460.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.6074359097634274
2022-09-30,FY 23,0.59,33630.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,-0.527632742082372
2022-09-30,FY 23,2.98,183270.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.091923300517313
2022-09-30,FY 23,4.26,261990.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,1.449269160281279
2022-09-30,FY 23,8.06,464256.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,2.086913556518537
2022-09-30,FY 23,0.99,60885.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,-0.01005033585350145
2022-09-30,FY 23,1.49,89400.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,0.3987761199573678
2022-09-30,FY 23,2.04,116280.0,False,False,False,False,False,False,False,False,False,False,False,True,66,4356,0.712949807856125
2022-10-07,FY 23,0.14,8120.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,-1.9661128563728327
2022-10-08,FY 23,0.49,31115.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,-0.7133498878774648
2022-10-08,FY 23,0.99,57915.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,-0.01005033585350145
2022-10-08,FY 23,0.21,12810.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,-1.5606477482646683
2022-10-10,FY 23,1.4,84000.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,0.3364722366212129
2022-10-11,FY 23,3.02,182710.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.1052568313867783
2022-10-11,FY 23,3.75,226875.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.3217558399823195
2022-10-12,FY 23,1.0,60000.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,0.0
2022-10-13,FY 23,5.03,286710.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.6154199841116479
2022-10-13,FY 23,12.86,733020.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,2.554121718809473
2022-10-14,FY 23,1.1,64900.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,0.09531017980432493
2022-10-14,FY 23,3.03,176346.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.1085626195212777
2022-10-14,FY 23,2.0,120400.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,0.6931471805599453
2022-10-14,FY 23,9.74,589270.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,2.2762411176544437
2022-10-14,FY 23,30.4,1738880.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,3.414442608412176
2022-10-14,FY 23,4.87,287330.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.5830939370944985
2022-10-14,FY 23,15.08,921924.7,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,2.71336936257981
2022-10-14,FY 23,0.31,17980.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,-1.171182981502945
2022-10-17,FY 23,12.7,704850.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,2.5416019934645457
2022-10-17,FY 23,0.63,39690.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,-0.4620354595965587
2022-10-18,FY 23,1.0,60500.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,0.0
2022-10-18,FY 23,2.91,176055.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.0681530811834012
2022-10-18,FY 23,3.03,175134.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.1085626195212777
2022-10-19,FY 23,1.01,61610.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,0.009950330853168092
2022-10-19,FY 23,3.03,175740.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.1085626195212777
2022-10-19,FY 23,0.26,15860.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,-1.3470736479666092
2022-10-19,FY 23,2.25,132750.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,0.8109302162163288
2022-10-19,FY 23,2.02,125240.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,0.7030975114131134
2022-10-20,FY 23,1.02,60180.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,0.01980262729617973
2022-10-21,FY 23,0.96,58080.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,-0.040821994520255166
2022-10-21,FY 23,5.02,303710.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.6134299337036377
2022-10-21,FY 23,6.64,418320.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.8931119634883424
2022-10-22,FY 23,3.99,241395.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.3837912309017721
2022-10-22,FY 23,2.02,121604.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,0.7030975114131134
2022-10-22,FY 23,8.62,521510.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,2.1540850846756014
2022-10-22,FY 23,4.83,282555.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.5748464676644813
2022-10-25,FY 23,2.03,118755.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,0.7080357930536959
2022-10-25,FY 23,2.0,121000.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,0.6931471805599453
2022-10-26,FY 23,3.8,220400.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.33500106673234
2022-10-26,FY 23,7.44,405480.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,2.0068708488450007
2022-10-26,FY 23,34.07,1856815.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,3.5284172316728752
2022-10-27,FY 23,3.21,192600.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.1662709371419244
2022-10-27,FY 23,22.78,1345159.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,3.125882958019036
2022-10-27,FY 23,3.69,223245.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.3056264580524357
2022-10-28,FY 23,3.0,181500.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.0986122886681098
2022-10-28,FY 23,4.98,308760.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.6054298910365616
2022-10-28,FY 23,5.03,299285.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.6154199841116479
2022-10-29,FY 23,13.658,860454.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,2.6143254305388974
2022-10-29,FY 23,4.0,238000.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.3862943611198906
2022-10-29,FY 23,3.75,213750.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.3217558399823195
2022-10-29,FY 23,4.51,262482.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.506297153514587
2022-10-31,FY 23,5.61,314160.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.724550719534605
2022-10-31,FY 23,5.02,281120.0,False,False,False,False,False,False,False,False,False,False,True,False,67,4489,1.6134299337036377
2022-11-01,FY 23,4.98,296310.0,False,False,False,False,False,False,False,False,False,True,False,False,67,4489,1.6054298910365616
2022-11-01,FY 23,4.79,285005.0,False,False,False,False,False,False,False,False,False,True,False,False,67,4489,1.5665304114228238
2022-11-01,FY 23,4.05,234900.0,False,False,False,False,False,False,False,False,False,True,False,False,67,4489,1.3987168811184478
2022-11-01,FY 23,2.6,150800.0,False,False,False,False,False,False,False,False,False,True,False,False,67,4489,0.9555114450274363
2022-11-01,FY 23,0.33,19470.0,False,False,False,False,False,False,False,False,False,True,False,False,67,4489,-1.1086626245216111
2022-11-01,FY 23,0.98,59290.0,False,False,False,False,False,False,False,False,False,True,False,False,67,4489,-0.020202707317519466
2022-11-01,FY 23,4.98,301290.0,False,False,False,False,False,False,False,False,False,True,False,False,67,4489,1.6054298910365616
2022-11-02,FY 23,1.16,67280.0,False,False,False,False,False,False,False,False,False,True,False,False,67,4489,0.14842000511827322
2022-11-02,FY 23,5.09,291148.0,False,False,False,False,False,False,False,False,False,True,False,False,67,4489,1.6272778305624314
2022-11-03,FY 23,5.1,301155.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.62924053973028
2022-11-03,FY 23,12.07,706095.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,2.4907230351094403
2022-11-03,FY 23,30.26,1649170.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,3.40982670836021
2022-11-03,FY 23,3.11,180380.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.1346227261911428
2022-11-03,FY 23,1.92,116160.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.6523251860396901
2022-11-03,FY 23,3.0,177900.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.0986122886681098
2022-11-04,FY 23,13.91,876330.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,2.6326080059353516
2022-11-04,FY 23,3.75,215625.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.3217558399823195
2022-11-04,FY 23,3.8,228000.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.33500106673234
2022-11-04,FY 23,2.03,122815.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.7080357930536959
2022-11-05,FY 23,2.59,156695.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.9516578757114463
2022-11-05,FY 23,4.01,240600.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.3887912413184778
2022-11-05,FY 23,0.518,32116.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,-0.657780036722654
2022-11-05,FY 23,10.1,596405.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,2.312535423847214
2022-11-07,FY 23,1.59,95400.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.4637340162321402
2022-11-07,FY 23,1.99,120395.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.688134638736401
2022-11-08,FY 23,8.432,531216.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,2.1320339917990068
2022-11-08,FY 23,2.07,124614.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.7275486072772777
2022-11-08,FY 23,1.01,61105.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.009950330853168092
2022-11-09,FY 23,2.53,153065.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.9282193027394288
2022-11-09,FY 23,3.61,218405.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.2837077723447896
2022-11-09,FY 23,3.02,173650.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.1052568313867783
2022-11-10,FY 23,2.02,115140.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.7030975114131134
2022-11-10,FY 23,0.61,38430.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,-0.4942963218147801
2022-11-10,FY 23,3.01,182105.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.1019400787607843
2022-11-10,FY 23,1.01,58580.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.009950330853168092
2022-11-10,FY 23,4.98,296310.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.6054298910365616
2022-11-11,FY 23,4.87,272720.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.5830939370944985
2022-11-11,FY 23,2.0,118000.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.6931471805599453
2022-11-11,FY 23,5.09,285040.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.6272778305624314
2022-11-11,FY 23,1.99,120395.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.688134638736401
2022-11-14,FY 23,1.31,75980.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.2700271372130602
2022-11-14,FY 23,6.05,343640.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.80005827204275
2022-11-14,FY 23,23.77,1438085.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,3.1684242813721024
2022-11-14,FY 23,5.13,300105.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.6351056591826783
2022-11-14,FY 23,0.6,36000.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,-0.5108256237659907
2022-11-15,FY 23,5.02,293670.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.6134299337036377
2022-11-15,FY 23,2.51,151855.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.9202827531436925
2022-11-15,FY 23,0.33,19404.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,-1.1086626245216111
2022-11-15,FY 23,4.54,274670.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.5129270120532565
2022-11-15,FY 23,0.36,20880.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,-1.0216512475319814
2022-11-15,FY 23,0.42,24150.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,-0.8675005677047231
2022-11-16,FY 23,15.04,872320.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,2.7107133185216936
2022-11-16,FY 23,0.21,12705.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,-1.5606477482646683
2022-11-16,FY 23,3.56,208260.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.269760544863939
2022-11-16,FY 23,3.73,214475.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.3164082336557241
2022-11-17,FY 23,5.18,313390.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.6448050562713916
2022-11-18,FY 23,1.99,120395.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.688134638736401
2022-11-18,FY 23,0.99,58905.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,-0.01005033585350145
2022-11-18,FY 23,1.08,62640.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.0769610411361284
2022-11-18,FY 23,5.04,294840.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.6174060820832772
2022-11-18,FY 23,3.74,220660.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.3190856114264407
2022-11-19,FY 23,1.01,59893.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.009950330853168092
2022-11-19,FY 23,5.02,301200.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.6134299337036377
2022-11-21,FY 23,0.24,14040.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,-1.4271163556401458
2022-11-22,FY 23,2.64,153120.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.9707789171582248
2022-11-22,FY 23,1.44,84960.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.36464311358790924
2022-11-23,FY 23,0.26,15600.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,-1.3470736479666092
2022-11-23,FY 23,5.0,305000.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.6094379124341003
2022-11-23,FY 23,2.53,153065.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.9282193027394288
2022-11-24,FY 23,2.03,117740.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.7080357930536959
2022-11-25,FY 23,4.96,282720.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.601405740736836
2022-11-25,FY 23,2.28,134520.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.8241754429663494
2022-11-25,FY 23,1.03,63860.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.02955880224154443
2022-11-26,FY 23,3.91,226780.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.3635373739972745
2022-11-28,FY 23,1.302,76818.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.26390154378637753
2022-11-28,FY 23,3.18,187620.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.1568811967920856
2022-11-28,FY 23,31.78,1741544.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,3.45883716110857
2022-11-28,FY 23,5.01,285570.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.6114359150967734
2022-11-29,FY 23,0.51,29580.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,-0.6733445532637656
2022-11-29,FY 23,7.57,442845.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,2.0241930674493576
2022-11-29,FY 23,4.04,240380.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.3962446919730587
2022-11-29,FY 23,6.06,363600.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.801709800081223
2022-11-30,FY 23,24.82,1335316.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,3.211649779776461
2022-11-30,FY 23,2.45,147490.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.8960880245566357
2022-11-30,FY 23,1.49,90145.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,0.3987761199573678
2022-11-30,FY 23,3.97,240185.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,1.3787660946990992
2022-11-30,FY 23,10.12,592020.0,False,False,False,False,False,False,False,False,False,True,False,False,68,4624,2.3145136638593193
2022-12-01,FY 23,7.75,424700.0,False,False,True,False,False,False,False,False,False,False,False,False,68,4624,2.0476928433652555
2022-12-02,FY 23,4.88,297680.0,False,False,True,False,False,False,False,False,False,False,False,False,68,4624,1.5851452198650557
2022-12-02,FY 23,1.51,88335.0,False,False,True,False,False,False,False,False,False,False,False,False,68,4624,0.412109650826833
2022-12-03,FY 23,0.59,31742.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,-0.527632742082372
2022-12-03,FY 23,4.02,233160.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.3912819026309295
2022-12-03,FY 23,5.08,279908.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.6253112615903906
2022-12-05,FY 23,1.51,87580.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,0.412109650826833
2022-12-05,FY 23,4.97,273847.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.6034198401085373
2022-12-06,FY 23,2.51,151855.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,0.9202827531436925
2022-12-06,FY 23,5.01,290580.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.6114359150967734
2022-12-06,FY 23,8.8,504240.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,2.174751721484161
2022-12-06,FY 23,1.095,66685.5,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,0.09075436326846412
2022-12-06,FY 23,2.02,119786.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,0.7030975114131134
2022-12-08,FY 23,5.05,295425.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.6193882432872684
2022-12-08,FY 23,2.563,157624.5,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,0.9411784473819341
2022-12-08,FY 23,10.14,572910.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,2.316487998163037
2022-12-08,FY 23,5.17,307615.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.6428726885203377
2022-12-08,FY 23,0.92,54740.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,-0.08338160893905101
2022-12-09,FY 23,1.22,74298.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,0.19885085874516517
2022-12-13,FY 23,1.48,85840.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,0.3920420877760237
2022-12-13,FY 23,3.01,182105.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.1019400787607843
2022-12-13,FY 23,5.1,293033.91,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.62924053973028
2022-12-14,FY 23,2.48,145080.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,0.9082585601768908
2022-12-14,FY 23,32.81,1797988.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,3.4907333469730104
2022-12-14,FY 23,2.53,153065.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,0.9282193027394288
2022-12-15,FY 23,3.83,225970.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.3428648031925547
2022-12-16,FY 23,1.09,64310.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,0.08617769624105241
2022-12-16,FY 23,8.0,472000.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,2.0794415416798357
2022-12-16,FY 23,5.01,281562.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.6114359150967734
2022-12-16,FY 23,15.26,840826.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,2.725235025856311
2022-12-17,FY 23,0.26,15340.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,-1.3470736479666092
2022-12-17,FY 23,3.12,184080.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.1378330018213911
2022-12-17,FY 23,30.6,1820700.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,3.4210000089583352
2022-12-17,FY 23,5.05,305525.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.6193882432872684
2022-12-19,FY 23,1.51,87580.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,0.412109650826833
2022-12-19,FY 23,1.0,58000.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,0.0
2022-12-20,FY 23,1.03,60255.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,0.02955880224154443
2022-12-20,FY 23,4.95,292050.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.599387576580599
2022-12-20,FY 23,0.302,18391.8,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,-1.1973282616072674
2022-12-21,FY 23,0.42,24780.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,-0.8675005677047231
2022-12-21,FY 23,20.25,1115775.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,3.0081547935525483
2022-12-21,FY 23,25.4,1399540.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,3.2347491740244907
2022-12-21,FY 23,5.11,287182.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.631199404215613
2022-12-21,FY 23,32.66,1799566.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,3.4861510875423187
2022-12-21,FY 23,3.74,206074.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.3190856114264407
2022-12-21,FY 23,5.9,342200.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.7749523509116738
2022-12-22,FY 23,3.75,206625.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.3217558399823195
2022-12-22,FY 23,3.0,177000.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.0986122886681098
2022-12-22,FY 23,5.05,290375.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.6193882432872684
2022-12-22,FY 23,0.01,580.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,-4.605170185988091
2022-12-22,FY 23,0.99,55440.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,-0.01005033585350145
2022-12-22,FY 23,2.32,133400.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,0.8415671856782185
2022-12-23,FY 23,5.03,299285.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.6154199841116479
2022-12-23,FY 23,0.5,30000.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,-0.6931471805599453
2022-12-23,FY 23,1.13,69721.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,0.12221763272424911
2022-12-23,FY 23,0.34,19720.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,-1.0788096613719298
2022-12-23,FY 23,0.845,51122.5,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,-0.16841865162496325
2022-12-24,FY 23,0.02,1164.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,-3.912023005428146
2022-12-24,FY 23,3.23,184110.0,False,False,True,False,False,False,False,False,False,False,False,False,69,4761,1.172482137234565
